"Routing_plan","FRRR_id_rgt","FRRR_AA","FRRR_AAs","FRRR_OvC","FRRR_TrC","FRRR_SlC","FRRR_RP","FRRR_AL","FRRR_WT","FRRR_RD","FRRR_RCD","FRRR_Ovt","FRRR_OvWt","FRRR_RV","FRRR_SNA","FRRR_RAA","FRRR_RSAA","FRRR_RSLA","FRRR_TRAS","SRRR_id_rgt","SRRR_AA","SRRR_AAs","SRRR_OvC","SRRR_TrC","SRRR_SlC","SRRR_RP","SRRR_AL","SRRR_WT","SRRR_RD","SRRR_RCD","SRRR_Ovt","SRRR_OvWt","SRRR_RV","SRRR_SNA","SRRR_RAA","SRRR_RSAA","SRRR_RSLA","SRRR_TRAS"
"Route 1 60/30/120/0","20762805","3215","10.52857823069","78.0867120981218","249.124651664162","16.6576108354989","12669000","9.83776462317203","7747.33815979342","7.61150920709319","1.17108104355618","893.386348446875","1.25777130338415","11325766.743833","Inf","8.22168975910611","10.2987825649129","1.71056578652419","0.234477770990846","23782591","3350","11.5116591331504","81.1715691193688","275.401901865925","0","13237500","10.7715579979364","8219.54009336309","8.14252198246768","1.26228234599606","826.863095050802","1.1934553103119","11887255.833167","Inf","8.90419446240765","11.2732620409179","1.74418899054713","0.235932660829176"
"90/unl/150/0","15051040","1673","7.62151985934323","107.918874616555","164.337563374841","0","12148500","7.10982902926517","4891.2079051395","5.15599023997878","1.09071907733173","1211.82769013716","1.96717898885455","10797829.758332","Inf","6.08048883281602","7.23927404850764","1.31885768705231","0.203836956093657","21668223","2205","10.6308962743051","33.3346319443941","198.683020691262","0","16402500","9.91113733230946","6689.10172917278","6.34877552575542","1.57643845478104","1563.12261730716","2.56505152005649","14804158.626001","Inf","8.5049675876462","10.2839495144749","1.20568983119323","0.168503726417309"
"100/60/200/7","1854952","383","0.987113402061856","0","17.8590078328982","0","1614000","0.937926699400867","746.379310344828","0.5999537999538","0.135346639510299","49.551724137931","0.0663894663894664","1513813.692833","Inf","0.791539680604657","0.981751824817518","0.0620733005991326","0.158004158004158","2019077","250","1","0","15.144","0","996000","0.941577210509036","732.760869565217","0.398848903788531","0.12421673830785","17.9782608695652","0.024534963064052","937810.901667","0","0.780266976204295","1","0.0584227894909638","0.112320882902661"
"Training SSI-Odessa","11265196","843","5.66417424152375","41.8322124406065","147.524466603046","5.73381294964029","4742250","5.38258701378785","4153.4484613615","3.57879384518648","0.496898241126573","535.758277149582","0.768771625960846","4280866.9415","Inf","4.38737118255897","5.17820476528981","0.820173286276194","0.218754925909759","19839206","1387","8.97583517120782","97.662004272018","248.46008122545","224.029586890536","7410000","8.9728619929684","6848.84957993226","5.22638299189394","0.786449372689932","964.449815420573","1.40636956208802","6662825.139167","Inf","7.20776689400209","7.60851392369837","1.57054743120544","0.199534559786789"
"Odessa Test 1: 45/10/90/0","7537406","615","3.87523001299092","30.5014146873061","100.864961205946","5.3489932885906","2337000","3.51581075398392","2769.40734989648","2.73285212220384","0.340107642259391","381.001353718745","0.54910662786849","2055325.661834","Inf","2.9664477364998","3.80796480799424","0.730281119922743","0.238858906440504","15826731","1284","7.68209301510329","67.708213766516","196.593950266637","76.0380970011107","5160000","7.08995200374871","5531.05780026653","5.44210544512672","0.700138556711046","847.738068465767","1.22183507120087","4581904.864667","Inf","5.98322734923144","7.52967820576274","1.80907288799974","0.228928901297793"
"45 /20 /90/0","26443047","2846","13.0594734781627","144.848382063809","247.187401128059","0","9615000","11.7468542817387","8318.3547435759","8.67026562101644","1.6666420848719","1709.51783223911","2.86021791076257","8046602.130501","Inf","10.9903612569387","12.4054265382551","3.36193896947444","0.171825603704521","37676053","3561","17.6422041571558","52.7334560552428","310.972343750383","0","12357000","16.2016678073008","11372.3811940685","10.2096261333745","2.07193983332547","2799.48985545544","4.66275694990517","10567569.229831","Inf","14.932885586852","16.7430505515948","3.18608909569255","0.147364092872437"
"60/30/120/10","3724585","702","1.97628546806677","2.6055900621118","38.8143510951291","0","3064500","1.87200436534018","1539.38479623824","1.21753370693341","0.255154480344714","127.153605015674","0.164244091031283","2868681.956167","Inf","1.5547784404383","1.96673374371617","0.142278916920629","0.175819330993176","2004421","419","1","0.503579952267303","19.8448687350835","0","1762500","0.931843274042553","756.269841269841","0.5973554412845","0.126265346570293","56.2698412698413","0.0744044495749816","1642373.7705","0","0.773901457472265","1","0.0711496337588652","0.174519886661769"
"Route 3 200/unl/200/0","18845040","2959","9.60889484707239","71.5149375610513","233.050657003152","16.7356177958588","26208000","9.51595137104779","7034.92668223589","6.97208404571875","1.06336738014931","796.36960773145","1.12347602877985","24937532.622333","Inf","7.41667649450426","9.35391656633801","0.710859351522067","0.243063650247621","15786130","2190","7.74311396243496","62.160252461305","189.351589789877","0","19323000","7.61028880657779","5461.59733565833","5.47968333958728","0.856928024221455","570.64968946771","0.822415982139434","18385284.636332","Inf","5.92038556303814","7.57259064034428","0.566316435258113","0.240544096747196"
"30/10/ 90 /0","13160838","661","5.63181046546054","83.18504833305","133.379932748515","0","1963500","5.45308233731943","4111.05721127857","3.26189718211223","0.654482301360423","857.170454416584","1.45529345463447","1507047.958499","Inf","5.25996438866599","4.72632223506557","2.33574338162331","0.162121715974374","21769858","974","8.99127592644361","79.8695982816049","174.120593380013","0","3018000","9.13225580099683","6520.81138107417","4.98043844347706","1.16234951935089","1260.32715260017","2.11435647658801","2465889.136499","Inf","8.60347937112734","7.70898857338014","2.59078196986904","0.135298145517236"
"Min /unl/250/ 0","24483549","2791","12.6808260366356","122.761381155122","280.341757120674","0","9852000","9.77644598741233","8155.53882910888","8.41487663001607","1.75375465842856","2114.84121518526","3.34502501982769","7411874.327167","Inf","9.85341144512028","12.4653596316696","4.18142326492715","0.207507657963555","19758614","2046","9.84638938975571","26.5566088191687","208.062779882359","0","7537500","7.6217791153931","6187.71635508435","5.97807194045175","1.29894918847734","1685.16908488088","2.71286421769022","5765893.508334","Inf","7.52669985577989","9.75160121860009","2.56883582804455","0.195852858364651"
"30/15/90/10","13190849","2124","6.06869822302939","4.78574425503502","103.869848354037","0","20263500","6.77441039374466","3483.87064148548","4.90215404619589","0.924591585884896","385.359138038426","0.772786002918152","19611524.712167","Inf","5.82882216368575","5.63851766935612","0.238355043499646","0.140261108769024","19663070","2848","8.79689569419785","5.7217926191279","152.271730541384","0","26601000","9.66635969571573","4674.15249869787","7.07639661732609","1.33871038247579","421.907038488677","0.899233235294298","25715457.646499","Inf","8.33074878883749","8.19873661690723","0.349157639057475","0.141941021399034"
"FSSwk2/wk4+","79305138","6033","28.1525400811763","98.8781500194745","359.819373476036","0","28935000","38.8912705539724","26351.7303935","30.924277052276","5.56903208532043","6129.78890573679","9.75827796607864","26914753.098834","Inf","36.399647032544","16.2972550392477","3.70571592139515","0.103999526757754","100693124","7412","36.2077012764905","81.1115840026966","382.59940776896","1737.60465116279","34832250","47.7735853939024","35907.3737637896","38.4643469890684","8.17592005347835","7131.9647793031","10.115563164932","32741841.936667","Inf","45.0224088103091","21.9453081051974","4.5528377959274","0.0856898767603477"
"60/30/60/7","20745336","1734","10.6367667811663","0.351735618710074","211.014068101152","0","17883000","10.5883271149043","6377.23981598416","8.14193702098002","1.19498177569047","567.088982715099","0.986105996045013","17226983.414998","Inf","8.71668040778091","10.4781547471004","0.412528181452892","0.193910472301454","15837878","1259","7.64935224595789","0.0769230769230769","154.914154312792","0","13323000","7.73781259344211","4835.52346195323","6.01246873339648","1.02273292112848","265.775821299876","0.438823811809421","12885284.046501","Inf","6.40428963403438","7.51277506064434","0.262368717576021","0.187322229047756"
"90/30/60/10","20771102","1790","10.8064806524373","1.35126734128073","240.482604302986","0","18844500","10.5733334061961","6367.62874330658","8.11638630721413","1.17778108069596","475.261361430968","0.829638280490388","18123450.830834","Inf","8.53943861139383","10.7221304575298","0.429752951760081","0.212609565915446","29638891","2498","14.7094157088527","1.45652427637722","314.86021314947","0","26467500","14.4734105066978","9047.51119762263","11.2804162871679","1.79456275977779","580.667180534273","0.960192108966815","25537122.584666","Inf","11.8237146083056","14.5964032920688","0.530095614746941","0.202535618277074"
"45/20/90/15","11288754","1056","5.57341167155851","1.89573616784256","101.486951925014","0","11304000","5.82867512000201","3230.90101881293","4.37228863141902","0.735254542883726","270.480684728846","0.502251027485762","10981595.2285","Inf","4.83582379879254","5.42009077487532","0.175830666572108","0.175582599142194","23723683","2410","11.2044273886654","1.42143252989064","173.202658034403","0","22393500","11.6307446602023","6585.78224836841","9.03408419984736","1.60664744326299","686.663783593767","1.26201268317056","21701091.229332","Inf","9.93113653317121","10.7639226422207","0.373003947647381","0.157212169748677"
"75/30/120/15","22709448","2392","11.6801872188562","5.88286852421272","227.927001404347","0","25039500","11.6256299065572","6708.58903756506","9.06659341993478","1.41553564614539","708.142750329515","1.26832226730291","24255751.703666","Inf","9.50563952294822","11.5506580960771","0.388510706895654","0.199574751808716","39531124","3861","19.6197975328319","3.34632548338143","330.302475699003","0","35788500","19.3168903487477","11023.4414326106","15.3104938308117","2.49763217934977","1202.40850355441","2.20350335613241","34577724.697665","Inf","16.2237316723191","19.3977605489067","0.692317089491451","0.179193940526134"
"25/10/40/7","9414622","764","3.84650630747671","2.48132940402315","60.0968087262617","0","6937500","4.8674577842555","2491.94956617871","3.5566813968204","0.720802922773391","257.634120754565","0.523901374562911","6752770.0595","Inf","4.2069408710161","3.34756967222745","0.139667170934103","0.134868901672975","11933549","959","4.79462965534531","0.0355329949238579","62.1484500936064","0","8026500","5.8315187852309","3088.22483558641","4.45248876891941","0.929352101606177","306.186842345634","0.60292112980434","7800863.349832","Inf","5.16415266886647","4.12439555508773","0.168581015168302","0.120465671201401"
"30/20/90/7","15091450","3606","7.01589864120114","17.0222214475152","131.206748833947","0","35536500","7.67714246632169","4393.59726047531","5.73326049999452","0.984005434171982","503.836793891552","0.877270005391871","34316915.086832","Inf","6.59952553090599","6.6538947251944","0.368059940082219","0.150621237546547","35513485","6396","15.0833352767719","51.9386868208258","290.343639461664","0","48712500","16.8265981721186","10710.0800176237","11.9730646381848","2.24419107036643","1794.84009483373","2.78201511643088","46571235.291668","Inf","14.9205164102527","13.6080321149664","1.388452552927","0.134292395765878"
"90/30/120/20","26421803","4411","13.9744507327588","12.097044374437","275.498602775473","0","43836000","13.4912432957982","7143.05929884468","9.9028760324064","1.61602395034238","732.989679900349","1.41319689982032","42253885.373833","Inf","11.1463175391574","13.9637338066159","0.540012565607797","0.18102365836668","27507338","4426","13.9728852438913","8.20132245505222","272.581206860014","0","42994500","13.4652914635842","6680.36664638157","10.0621856468349","1.62675538734412","590.744412820489","1.23507782778432","41363519.673501","Inf","11.229270310323","13.9588991759835","0.556195997563402","0.177185593488269"
"90/45/120/0","7478830","365","3.90199669611434","2.66346153846154","125.630288957688","753.855769230769","3234150","3.787101787608","2983.11951754386","2.08513936248957","0.295928191980848","353.794956140351","0.470332868442476","3069382.598834","Inf","2.66766652791279","3.82478123621004","0.401051570549493","0.259485665872113","13900054","666","6.87551495016611","21.2025971364155","204.527751725588","0","5112300","6.60304877577751","5277.5725678733","3.48535764459645","0.54946812300889","757.43257918552","1.00013001686815","4823588.456834","Inf","4.70894898635404","6.76946182390168","0.43746450092265","0.24281369087336"
"30/10/60/0","9433745","908","4.9604391321294","12.7038743309742","115.721873039431","0","7437000","4.80112681645373","3834.46501068376","2.96830177188295","0.560667529611337","333.785256410256","0.430814919877843","7143823.979334","Inf","3.71815337543512","4.92348108789629","0.239335448004699","0.204583810274703","17846074","1289","8.62769705908137","26.580683029473","209.760162568199","0","9966000","8.5911336403844","6893.42700392334","4.89157660063526","0.92655464507464","663.257289060885","0.851216158153733","9522022.846333","Inf","6.647269979515","8.27427834699537","0.496130702089915","0.195048185020398"
"45/20/80/0","7563258","670","3.92027409032124","9.80837308498616","90.3631097939897","0","5419500","3.84155678608446","3041.31487179487","2.31315755293097","0.450975010809763","242.430256410256","0.316236830435929","5205792.058001","Inf","2.98067436290719","3.85476570174499","0.19035414306672","0.197905502748137","7875546","541","3.79713532145854","10.8778535463058","94.2784873831563","0","4105500","3.82135635133701","3034.99422657952","2.16348737624678","0.409527173019434","272.870043572985","0.357639095679607","3925315.682166","Inf","2.9162176718255","3.63565648168237","0.215422025174862","0.201044339472673"
"FSSwk2/wk4,5-7Window","145237904","3321","61.8524613222132","619.264206694904","820.878380803109","424.953574203574","5574450","64.1750363422897","45529.4384234398","18.1913221964346","8.35458863270019","2089.99738320212","3.55229600184735","4702605.497333","Inf","61.305721939099","59.5066474211887","23.4999816776089","0.0603889488244698","168185094","3335","70.7574505357823","688.75685440201","866.322734003717","0","5232000","71.1980175256157","50233.1268274043","20.8890889154887","9.95382822123535","2250.13828238754","3.84019830630468","4376858.217169","Inf","68.8107789344555","68.5759759485464","24.94432063047","0.0593848097448837"
"60/30/100/0","9392360","572","4.69522462195842","17.684979006184","94.1825606800208","0","2226000","4.67909592572007","2988.42972136223","3.43382269171544","0.697432472231743","182.921826625387","0.306567777096259","2082648.313667","Inf","3.84588040676825","4.55230115522005","0.433358279050795","0.205497162707054","15833878","787","7.7584361155804","28.5561757597094","143.462929497865","0","2962500","7.50354489294015","4793.59792807811","5.4404990319698","1.25925460950177","182.737827458919","0.304497902563382","2778199.146666","Inf","6.28887662912348","7.61973613761582","0.683513288514902","0.186184404977206"
"120/60/120/11","35798725","765","17.8937706395093","95.2226100371798","463.635012070741","178.583333333333","6351450","18.211407628313","11891.3523809524","11.7300866902371","2.09076283366431","808.964682539683","1.29402218140147","6092939.609167","Inf","13.8041585526153","16.9924546490641","1.17959225997209","0.240695719658623","43391267","811","20.8720014214975","92.7047817206456","522.389374724258","793.558139534884","6316050","21.0527888003325","13654.0691197691","12.4394914637586","2.3522089482512","786.499134199134","1.2680482495968","6041008.964498","Inf","15.9190131766429","19.9665931833328","1.43218497702096","0.219963375278484"
"Min/unl /200/0","9442054","594","4.92121252146348","20.0641728393798","104.002116895061","0","5278500","4.84168173451326","3090.12115583075","3.64646929628556","0.664697018126062","267.731062951496","0.431734615084122","5111288.315501","Inf","3.81807330244455","4.87115014447128","0.204755207323135","0.225345498291202","11917622","626","5.98063973063973","28.8271694629653","125.025674516562","0","5286000","5.80237590228807","3719.05939112487","4.21905295290725","0.840834254980416","263.199290505676","0.421847331849175","5111440.413166","Inf","4.6113480163221","5.96568200417096","0.264732816644756","0.213095802170758"
"FSSwk2/wk4/65/10/60/0","5602206","224","1.91842425042927","5.51428571428571","21.4689817764751","0","777000","2.78931922303887","1782.38038277512","0.495573959522419","0.256108478935605","103.808612440191","0.175012393454038","723641.38","Inf","2.41104256170777","2.3822507099836","0.24865303197884","0.0413204211882663","13904313","613","4.92247717180478","5.6577975491019","62.2339433094452","0","2839500","6.40141457736135","4189.84526802971","1.63609296106674","0.574995380369299","329.639071700399","0.549782585389386","2659264.081667","Inf","5.59063857897062","5.64863661261077","0.663364375083539","0.0667489841483644"
"Min/unl/200/ 0","3775579","269","1.8889987150341","13.8059618794326","54.2412455673759","0","2320500","1.91460029716137","1268.93540669856","1.34489963226593","0.191354048449787","182.260765550239","0.287555954615399","2221317.439833","Inf","1.41086174666477","1.81447578880137","0.123694427188446","0.280695304619967","15874612","975","7.58603914298436","68.7136056751168","185.467696568","0","8320500","7.70309638337236","4840.34544711824","5.47605408526512","0.888140264557978","571.692557932264","0.94374428661759","8014781.562501","Inf","5.88165451671926","7.29652607712906","0.488326375145846","0.246776147772375"
"25/20/90/7","7553614","266","2.95642567958357","21.9743996274817","44.5495021564577","0","831000","3.74019622921791","2355.32510822511","1.71570114216427","0.605709363759923","90.863687293099","0.15454466342581","777133.947666","Inf","3.31784058496627","2.38667024367804","0.441255352229148","0.0886217045658405","9878047","348","3.50178312760851","35.5649013352239","58.1788097207452","0","1048500","4.62577054139383","2936.59002639517","1.93408549876868","0.662098047917933","163.159973604827","0.278052631450958","973097.7115","Inf","4.04235265109572","2.69596801561867","0.677133907411053","0.0903704228263388"
"120/65/120/7","15100660","308","7.55449239592462","42.4177918894831","187.159456610927","0","2379000","7.66614633456849","4789.3253968254","4.80802623205016","0.920034928795675","338.134920634921","0.559775979848842","2280445.462333","Inf","5.83634643119473","7.15486812657336","0.461994758303442","0.221162307048579","27733197","452","13.2704258486611","53.6831857883141","360.251740882183","0","3702000","13.3975828075547","8754.9869047619","8.44926170562393","1.46462781545325","623.736904761905","0.986748988504967","3551731.353498","Inf","9.91932306990162","12.7197115519673","0.75650145700241","0.247670545317777"
"Min/unl/200/0","7534293","323","3.98611111111111","13.8916763953474","74.7881505054864","0","2766000","3.87923927796671","2523.47575757576","2.78791586905442","0.571382362391246","130.445454545455","0.206974308085981","2683448.8565","Inf","3.12038194463655","3.97685185185185","0.14742579984227","0.196212655224216","13837499","363","6.94969696969697","19.9701533973273","132.493070400097","0","3109500","6.78014739311385","4265.20346320346","4.72246498087349","0.962193529527682","225.008658008658","0.370768142215583","3012782.7395","Inf","5.42519038251495","6.90634649764343","0.268025054417109","0.196531480966484"
"Min/65/120/7","17002993","363","8.52601809954751","68.8651944868857","230.621057741278","0","2826000","8.60614759536472","5404.93253968254","5.73222284574032","1.00186479453621","457.134920634921","0.757571068169344","2702894.862834","Inf","6.48499148711387","8.13216078694265","0.59978000767465","0.247670227738772","31549539","542","15.0157558255896","59.6465429405118","426.460954447598","0","4458000","15.3052495296394","9937.9630952381","9.75536297214905","1.65557739303262","654.213095238095","1.04269121837918","4275108.048332","Inf","11.2028610554484","14.2778947629223","0.868651201752016","0.260483338961503"
"FSSwk2/wk4/90/0/60/20g","13196204","342","5.94155800699662","1.09561128526646","51.7549097665795","0","954000","6.06159482831247","4139.57448433919","1.28002140656797","0.56688001878013","283.400050929463","0.484519581247123","841197.571666","Inf","5.69764739144419","6.37810817851996","0.948665228574971","0.0442309267652343","17821320","499","7.15952659602295","0.592105263157895","67.6311374449005","0","822000","7.20995476899916","5435.64734162896","1.64320533047329","0.709773172890391","388.163865546218","0.642191014004643","664164.891667","Inf","7.30279023136697","7.29157240783521","1.79991365205347","0.0446576931832193"
"FSSwk2/wk4/90/0/60/20h","9442508","71","5","20","16.0119047619048","0","106500","4.39190481484815","2931.25","0.569401570317385","0.403985271304802","231.25","0.429902448460484","93973.383334","0","4.2938323246663","5","0.941428518485185","0.0184221748400853","7939839","58","4","0","14.1041666666667","0","87000","3.57976861114815","2444","0.48088422186322","0.370846544700606","104","0.168927302100162","77858.513334","0","3.41627301256676","4","0.420231388851852","0.0213788870703764"
"Min/unl/ 180/10","11299932","1438","5.7668697250328","27.7504649922563","135.419953269276","65.7256317689531","12643950","5.78020093888175","3885.92891022092","4.33550024423093","0.730118414188088","383.896070907989","0.591979179475362","12177802.294666","Inf","4.55823267575704","5.61222277957937","0.306973829803748","0.228602524021693","11837375","1240","5.78814549558815","35.1869359121225","131.375191583438","0","10513500","5.78475028106889","3781.0307808812","4.29665941947124","0.770679505016071","325.777445143806","0.515631773369237","10136873.605333","Inf","4.5817915062843","5.63952307566835","0.30081806826107","0.22122686601941"
"FSSwk2/wk4/90/0/60/20b","7472811","83","3.53308270676692","6.53679653679654","35.6292207792208","0","124500","2.18714518519312","2390.42857142857","0.661954938980752","0.118887756393563","672.761904761905","1.12719138541592","65296.391667","Inf","3.00733569366445","3.53308270676692","1.92180142375349","0.0537580429889042","7910895","59","3.77450980392157","3.875","29.472619047619","0","88500","2.6948101852","2411.25","0.711277025573279","0.181246567669284","120","0.201502504880999","59946.486667","Inf","3.13006490212662","3.77450980392157","1.36977314813333","0.0449974079834111"
"FSSwk2/wk4/90/0/60/20f","7546667","223","3.62489329918907","0.078125","33.4684523809524","0","481500","3.27237333528352","2388.52941176471","0.584156618018061","0.202779597909552","291.470588235294","0.489048536944099","399789.56","Inf","3.00687130187676","3.67551313389982","0.728928748049809","0.0495088706392733","17755138","499","8.02073431311236","0.575569358178054","65.5588419730164","0","969000","7.61407411101198","5277.21288104311","1.35208939632476","0.598006643566024","490.132962733001","0.836103014164898","829137.981667","Inf","6.99151686298934","8.15175981529126","1.3935579273106","0.0431340227297906"
"75/30/90/7","11288425","517","5.71839714710251","23.2759772210529","114.892436652511","0","4474500","5.81769766334351","3654.80286796537","4.06310757978557","0.79738541743655","239.212770562771","0.391981674083891","4337806.342666","Inf","4.62774244244692","5.53687486777659","0.251316840449658","0.202824466418107","11838393","528","5.89114985116452","39.5170165354689","120.858995983936","0","4477500","5.79490263191303","3521.73076923077","3.71451317926454","0.672614408920398","287.239819004525","0.490290929989548","4327614.232501","Inf","4.4654689437977","5.80650342391623","0.320403549460632","0.213497879466317"
"90/45/90/10","9405622","579","4.47368027286658","33.761549417462","113.769224355045","0","4800930","4.81755332390769","2967.27126305067","3.238808582077","0.567518825441333","254.079179399032","0.427906483611871","4626564.397166","Inf","3.66548744018438","4.1237196112533","0.282877446221334","0.237681366255755","15819452","912","7.2672449025828","71.6504926613955","165.206515875258","0","7483500","7.72596676707765","4597.30099524658","5.37672248158038","0.990392903851827","349.856439393939","0.608140000513463","7230614.761333","Inf","6.03203206820759","6.74564812381941","0.491581641588092","0.219187686471715"
"FSSwk2/wk4#","9449099","146","5","32.4086021505376","31.2978494623656","0","219000","4.33669107008542","2980.6","0.85926984325165","0.607165779027135","124.475","0.210975956059439","190443.768333","0","4.21920003457743","5","1.2034522990902","0.0327954103200698","13875185","232","5.676443001443","54.6459134092387","94.3781349486669","0","348000","5.64734583808314","4020.33769008769","1.60980834872768","0.80134246528544","283.208777333777","0.488658132308214","275916.374166","Inf","5.404647598018","5.676443001443","2.24320888644367","0.0774468072682041"
"FSSwk2/wk4/80/0/60/20a","9417778","402","4.54657484595868","4.70025062656642","32.6236199099418","0","897000","4.15050441744051","2964.26570855373","0.739544456057079","0.322150528787106","223.479103003604","0.377051599073798","755366.25","Inf","4.05097016156516","4.70596040008165","0.893832339282907","0.0357281373963568","13825978","627","6.79245283018868","0.378640776699029","33.1347237493745","0","1528500","6.09908758246325","4145.88048007486","0.864036493534092","0.492064223844737","229.152149507683","0.386845554917978","1348708.598334","Inf","5.82387481891314","6.79245283018868","0.903512417536747","0.0251809594883736"
"FSSwk2/wk4/45/0/60/20c","7504485","597","3.15280483405483","5.26486561760201","23.5125272602743","0","1410000","3.48047678638541","2219.74390243902","0.584490484059785","0.258360296405204","236.457714740191","0.426827821025622","1233579.465","Inf","3.22684505359112","3.28010442413871","0.564093899969524","0.0349237443572077","13794100","1051","5.60357183799227","5.37762938364055","32.4025745909537","0","2091000","5.62725454972894","3996.79654664191","0.946004282706125","0.394041275050544","606.663023581526","1.06590316082044","1724794.516667","Inf","5.87498706146313","5.86293056956019","1.45564236571067","0.025994279081035"
"120/40/120/7","11325736","560","5.84737533872221","24.5365421776291","121.145951209915","0","4849500","5.80764656403044","3692.27584033613","4.13446571874389","0.777238302634934","251.23487394958","0.406949816438368","4692619.592166","Inf","4.59973200329881","5.74613648782282","0.265187854263389","0.214179483898355","15756389","709","7.87581185147136","49.3734331872247","165.320244066321","0","6058500","7.72988055050495","4712.68021978022","5.2585256739846","0.937963195129868","368.869214608921","0.627498081546486","5857046.094667","Inf","5.97980907141481","7.78289783066115","0.412121052302513","0.222026914838208"
"FSSwk2/wk4/90/0/60/20e","11276626","286","5.13509630465862","15.5845945945946","53.9064390254903","0","429000","4.46001131907001","3469.15584415584","1.04538015950112","0.32200566889243","703.869047619048","1.23852059166636","320356.861666","Inf","4.54146950826973","5.13509630465862","1.79973192417323","0.0564548432381844","9925126","251","4.47684061221797","6","38.6261900712451","0","376500","3.93188823442187","2969.125","0.88920994781887","0.322563992032934","425.449404761905","0.717071339631229","295404.591666","Inf","3.97024743438171","4.47684061221797","1.16811176557813","0.0489953148775192"
"30/15/60/10","9380810","478","3.74557102931093","46.3401422732302","68.9113819282281","0","1583400","4.66398356473197","2866.1104214413","2.5972061526805","0.743790061410824","178.065396613191","0.311083903541281","1478553.521667","Inf","4.03934251502615","3.10917826940655","0.684624018149842","0.123041067904907","13873404","686","5.4937153946298","75.1635331700569","101.695826610885","0","2307000","6.52456534760162","3944.58778223411","3.90145464766669","1.03310382029581","227.087670825906","0.402777354748219","2152602.055833","Inf","5.61867173981021","4.68657867595421","1.04190579099776","0.136840581670585"
"150/60/150/0","9393638","590","4.81965981302925","17.3197678702153","103.276286482155","0","5313000","4.84940513878645","3030.67657378741","3.7606622998301","0.677854494704956","216.150257997936","0.356820831359301","5152512.401166","Inf","3.8244358609102","4.70631401433733","0.196606821320578","0.231412223191707","9899821","519","4.8954658639698","19.3466305379316","98.2395366226801","0","4356000","4.84806718045498","3025.63854489164","3.52528016005562","0.737664694799321","154.778444272446","0.255154181345292","4223930.731666","Inf","3.87417023487108","4.81990075937698","0.208123748165887","0.206083543845063"
"75/30/90/0^","13196336","343","6.44838325669388","17.7564150090753","143.509434718087","0","2539500","6.70976600833911","4193.15476190476","3.98588026018296","0.78244717073473","395.53759018759","0.661486715779712","2432984.236332","Inf","5.22008005759382","5.99836873106707","0.349903729132041","0.198283105022831","13789445","248","6.4227066760943","14.138198127699","159.991436290767","0","1884000","6.68268183126869","4134.87142857143","3.96632510067387","0.695928399036002","359.817857142857","0.612238231471742","1800331.367165","Inf","5.03182895119775","5.9910462770903","0.362042321915218","0.221943044235843"
"60/25/75/0*","11331749","430","5.5696839194159","35.5370158011003","135.135016392059","0","3534000","5.76594606968953","3550.20186480186","3.92898435255645","0.665172992680814","274.499067599068","0.461592465292654","3396548.302167","Inf","4.4356661475365","5.26588235730083","0.343110495252802","0.231721417594298","11830974","358","5.62931831146851","40.2510230749469","115.070383731157","0","2643000","5.77097013434026","3494.81772394272","3.31313706424367","0.710229295575449","174.523018648019","0.298715347689749","2542143.602166","Inf","4.53275254004663","5.29141436793533","0.368886486419441","0.178665366293685"
"FSSwk2/wk4/90/0/60/20d","5658647","21","3","0","9.44444444444444","0","31500","2.68058308651852","1800","0.295833333333333","0.261042250276376","45","0.075","28150.570001","0","2.58916083916084","3","0.319416913481481","0.0157407407407407","7954631","25","4","0","7.93333333333333","0","37500","3.65702333335556","2400","0.425","0.477568882840587","60","0.1","33994.796667","0","3.66658024371273","4","0.342976666644444","0.0104166666666667"
"FSSwk2/wk4/60/0/60/5","5590651","219","2.24122031715367","0.307692307692308","27.8387306174158","0","549000","2.59091817710262","1815.47315789474","0.607413426091266","0.2175774623245","179.621052631579","0.296683938798398","474412.927333","Inf","2.38528808215047","2.48601400350088","0.412231429196589","0.0537925592255346","17767005","672","6.85764381340498","5.18347819903749","79.5004984304835","0","1963500","7.9130981425543","5467.56522133339","1.76811727283903","0.669127635087689","551.586466165414","0.907537413269821","1750254.158166","Inf","7.13825630433263","6.61465510137165","1.13267616484791","0.0521348092735545"
"50/10/200/1-3/0","9382081","169","4.69402433527378","7.62229705778093","86.7303298180314","0","1171500","4.53984656257661","3178.93333333333","2.95090627405521","0.287047975381416","876.552380952381","1.39429369203993","1066598.508666","Inf","3.88806178052444","4.38404739103435","0.488609676066634","0.168072249451748","11857244","177","5.53457531049429","4.62393162393162","107.657509157509","0","1278000","5.53812417029852","3833.55","4.07570782678132","0.407853141868791","417.55","0.651523817556706","1180379.128168","Inf","4.73580636988504","5.09213705853682","0.480065862443748","0.181385399955655"
"65/20/60/1-5/10","9419002","1724","4.31172846002544","6.08131991249054","91.809442484862","0","15241500","4.79566451264265","3005.93139859867","2.49066136663315","0.456463359430624","353.242360319473","0.587338804212615","14616287.573167","Inf","3.76946464069585","3.93439290039765","0.221091936379759","0.162673176107602","13858272","2205","6.47144240539891","10.8469134354947","134.133702580809","0","20697000","6.69571532167028","4128.88074623886","3.27581547264527","0.572444126461052","548.786651221928","0.930307423010441","19806399.7595","Inf","5.19245461743594","6.19865671958032","0.334324779809379","0.162333575748533"
