"Routing_plan","FRRR_id_rgt","FRRR_AA","FRRR_AAs","FRRR_OvC","FRRR_TrC","FRRR_SlC","FRRR_RP","FRRR_AL","FRRR_WT","FRRR_RD","FRRR_RCD","FRRR_Ovt","FRRR_OvWt","FRRR_RV","FRRR_SNA","FRRR_RAA","FRRR_RSAA","FRRR_RSLA","FRRR_TRAS","SRRR_id_rgt","SRRR_AA","SRRR_AAs","SRRR_OvC","SRRR_TrC","SRRR_SlC","SRRR_RP","SRRR_AL","SRRR_WT","SRRR_RD","SRRR_RCD","SRRR_Ovt","SRRR_OvWt","SRRR_RV","SRRR_SNA","SRRR_RAA","SRRR_RSAA","SRRR_RSLA","SRRR_TRAS"
"01 - Prioritários e D+0 com ReOtimização","1892523.5","14","0.925925925925926","0","12.4749373433584","0","336750","0.985093105663077","340.036363636364","0.760451736907703","0.303303361774853","12.5166666666667","0.0392141246526133","330419.763333","Inf","0.773762131622864","0.951500450226951","0.0281450795471907","6.95551527233384e-05","1969152","14","0.916666666666667","0","12.0893274941508","0.0954545454545455","367500","0.985684336336691","357.5","0.760235398037443","0.299232218391045","16.225","0.0570117684127779","363057.94","Inf","0.772876127144454","0.94505972131287","0.0288237075894245","6.73867228413366e-05"
"02 - Atividades D-1 Anatel","1894261","44","1","0","10.59375","33.5877192982456","1146000","0.985781612200436","497.818181818182","0.816010058675608","0.398958608336125","3.76146788990826","0.00789068514241724","1136311.486667","0","0.832813474734872","1","0.0614899354658935","0.00535224231797284","1980863","137.5","1","0","9.63392931392931","3.4758870424433","3203250","0.984108996753722","487.832271364318","0.820621282078217","0.433409354738543","3.64224137931035","0.00776220478304839","3159592.323333","0","0.838924402302583","1","0.0269805477664349","0.00640023022254075"
"03 - Atividade D+1","1881797.5","13","1","0","12.1631299734748","0","355875","0.982802211453438","489.25","0.801496329539496","0.32395569984516","0","0","350328.3413335","0","0.813818994201799","1","0.0206290494618696","0.000950518276313323","1956755.5","16","0.990739946840436","0","12.0070869990225","0","417750","0.982864634597491","500.455","0.793849732080199","0.313043455726292","0.353107344632768","0.000809554224848899","412228.9133335","Inf","0.802090252218799","0.980188146643695","0.020510954831938","0.00101814841008444"
"04 - Todas as atividades","1881816.5","15","0.798550724637681","0","12.397619047619","0","320711.5384615","0.979681084220569","544.05","0.790234295565984","0.319787512886665","4.76666666666667","0.00881484094437288","310431.1833335","Inf","0.800263938480134","0.861933856248109","0.0248151218466476","0.000711277207947339","1969094","16.5","0.841085271317829","0","11.9722222222222","0","378375","0.980353423596222","535.833333333333","0.787703893234088","0.313321866174118","5.5","0.0120206418985341","366423.711333","Inf","0.79211862971951","0.879704015427749","0.024905882139908","0.000674313975039642"
"Reparo noturno com ReOtimização","1903595","6","0.571428571428571","15.9622641509434","9.29919908466819","0","105750","0.982664124819028","132.083333333333","0.782969254135088","0.31432257495278","50.2083333333333","0.420258401092295","102811.0126665","Inf","0.789175878738387","0.6105525875024","0.060915705921253","0.00331294929779797","1967414","4","0.606666666666667","3.83333333333333","10.2546153846154","0","88500","0.983619989469038","101.666666666667","0.743853627103522","0.272656056617866","42.3333333333333","0.515302541064158","86939.8633335","Inf","0.754613675073308","0.697595628415301","0.0621145656454545","0.00323890377012528"
