"Routing_plan","FRRR_id_rgt","FRRR_AA","FRRR_AAs","FRRR_OvC","FRRR_TrC","FRRR_SlC","FRRR_RP","FRRR_AL","FRRR_WT","FRRR_RD","FRRR_RCD","FRRR_Ovt","FRRR_OvWt","FRRR_RV","FRRR_SNA","FRRR_RAA","FRRR_RSAA","FRRR_RSLA","FRRR_TRAS","SRRR_id_rgt","SRRR_AA","SRRR_AAs","SRRR_OvC","SRRR_TrC","SRRR_SlC","SRRR_RP","SRRR_AL","SRRR_WT","SRRR_RD","SRRR_RCD","SRRR_Ovt","SRRR_OvWt","SRRR_RV","SRRR_SNA","SRRR_RAA","SRRR_RSAA","SRRR_RSLA","SRRR_TRAS"
"01 - Prioritários e D+0 com ReOtimização","5639385615","157011","2578.51393946033","6202.66827887303","44993.1923053458","177834.362986429","3417019500","2930.64816890584","1006395.60491558","2194.67173281551","938.003079618839","109851.935457545","425.483767706165","3370007690.79997","Inf","2236.84906791951","2618.6582766116","170.921008125996","0.23422592203597","5831324537","155487","2559.90244200999","7775.10390772805","43271.4823466948","339005.026011426","3409517250","2913.3689529587","1045414.25266089","2200.36481827813","927.139690719386","135812.571719324","500.093451468696","3364457412.57333","Inf","2239.55415324819","2583.02318107776","213.316586481575","0.233233913781085"
"02 - Atividades D-1 Anatel","54855221","5927","28.6974578481685","6.45655689758688","325.339655434535","1476.18950099045","141210750","28.5797516052682","16581.8351874648","23.4272229138087","11.9625390207084","146.809442280058","0.267988290278466","139247322.410667","Inf","23.8138421418763","27.6450350609825","2.2416217328983","0.16165249025398","51196272","6356","25.5759080392124","12.7838162251738","274.385127017834","1053.57732209009","143316750","25.5741452259859","12313.4810093139","20.8906323025075","10.6347611288729","280.47943689146","0.737070707783418","141197482.635998","Inf","21.3082314549217","24.3464113928216","1.14518890869753","0.170914097324689"
"03 - Atividade D+1","354656264","11689","177.133625913202","14.6960178043097","2612.29436555541","2908.73933713862","282021000","184.409922315591","90658.6747673664","146.799864436647","62.7855965576544","994.579513066477","1.55108311334248","277768205.768794","Inf","149.433175331021","171.900131449716","5.33270731734051","0.194919816649567","368746999","12831","174.178327183882","46.1479475062921","2595.96909168859","3969.38505106813","299400750","184.50159752785","87554.7701268881","145.954504569957","61.194280902758","965.224365397812","2.46256632039258","294719476.66907","Inf","148.157795851891","167.978565077688","5.54986021824559","0.205598306365914"
"04 - Todas as atividades","528387206","14920","210.344114104324","58.9146124262941","3873.55306180096","18248.6457115127","340600141.863635","273.743525569815","142232.403254733","216.771613150652","91.8678493150294","3077.19374524107","5.01907605013598","335241337.079101","Inf","218.871080678093","223.251134591941","16.2120247128074","0.210859045870827","604762112","18598","229.737062813539","43.3237378009836","4224.6968039981","14481.7226436271","404720687.625017","301.228117730121","154148.435731788","239.326609111797","101.851123470326","2689.78867922653","5.99649799460211","397924816.754624","Inf","241.663358479973","237.527471451748","16.8534811169629","0.210455720517183"
"Reparo noturno com ReOtimização","117628250","754","38.3670622143487","1587.80826755875","618.702719158675","316.904878416448","14801880","60.7683506102978","7826.43170718171","47.8308552327453","19.4748993712322","3226.7373987124","30.6159892455614","14544141.761334","Inf","47.9012667175329","39.9561315166807","4.63515265535839","0.208807852341036","137968632","753","46.6494671196077","1147.1255554914","975.563749059385","9087.98618486478","15843060","68.3639894526303","7452.01628371628","47.9495019766133","17.7714489289129","3424.0464951715","37.910689210655","15569906.662132","Inf","48.7541440028072","48.4813855946449","7.55595686735464","0.293686037024024"
