"SRRR_TRAS","SRRR_RAA","SRRR_AL","SRRR_OvWt","SRRR_RD","SRRR_AAs"
0.0125494326085705,0.563071563361881,0.99343390561861,0.611107673905422,0.559982676483326,0.786885245901639
0.0130765199026848,0.558118800846985,0.993936913280362,0.653700990186937,0.555925580569246,0.775977121067683
0.0114789461448716,0.575385721253819,0.993222106334147,0.763706801447007,0.575031428791339,0.883148831488315
0.0128910588516642,0.553351591374405,0.993460282659934,0.877024116567843,0.553351591374405,0.909959072305593
0.0128951022278197,0.559135052665552,0.993422322324029,0.945984801807353,0.559135052665552,0.9648
0.0128017315954234,0.542237442922374,0.99332072133394,0.523427072870092,0.541945298386841,0.990791896869245
0.012826207058989,0.555190611506809,0.992765196289983,0.568328699007864,0.555190611506809,0.995680345572354
0.0143877996790549,0.528268971532789,0.992673365109092,0.583857695023958,0.528268971532789,0.99492385786802
0.0135214112802806,0.602890339117384,0.993596117246094,0.238606302112983,0.598600274587282,0.786221590909091
0.0133964943528905,0.602948525737131,0.993912199217648,0.269530604829386,0.597809929640273,0.790264853256979
0.0136831405504979,0.589030689759951,0.994140616229873,0.321723790322581,0.586239919354839,0.785195936139332
0.0137292287626623,0.580248822902705,0.994124005920977,0.374809565381126,0.578014002293774,0.782127031019202
0.0128818825121878,0.591007116670261,0.99429958865579,0.412022093106664,0.589735313105229,0.779299847792998
0.0125671208412885,0.595919874457676,0.993918128998915,0.442858986412993,0.595062957432295,0.784688995215311
0.0117074703809691,0.617520987654321,0.993462277015139,0.459496766051428,0.616461587001104,0.777870216306156
0.011635390055843,0.611458100217688,0.993758731091754,0.542962165674946,0.610365345951544,0.828571428571429
0.011805212763801,0.601209031931924,0.993829148927721,0.59265027782455,0.600753493854184,0.819391634980989
0.0113226502219162,0.614186501247387,0.993759328882873,0.660699445205633,0.613800229105366,0.784966698382493
0.0108389338364803,0.617756709379552,0.993883301272903,0.703193642331803,0.617528012241473,0.859392575928009
0.0102003267994152,0.634376986649714,0.993923561797631,0.739051046600863,0.633755854878404,0.920614596670935
0.0103616547574217,0.620677061385026,0.993613037311559,0.847144661147748,0.619980356391188,0.953389830508475
0.0101473120508286,0.636060983198507,0.993691298892401,0.906008957452103,0.635823587957203,0.975039001560062
0.00977688354388629,0.658359553775744,0.994260271533253,0.952886505808758,0.658194816800715,0.98576512455516
0.00959509115146029,0.661875,0.994394875409019,0.635392159697647,0.661564891457129,0.978217821782178
0.00936539744491644,0.67530052166024,0.994532015737888,0.670785322122184,0.675239261577539,0.983293556085919
0.0126864678755961,0.565247809702501,0.995634268535862,0.159752116940253,0.560559471435104,0.825838686652391
0.0130465316934457,0.548445252795992,0.99513107167158,0.250493470399672,0.54283323069149,0.828380386329866
0.0129641468159452,0.536839435190665,0.994384748161791,0.313626749924464,0.532883472655857,0.815217391304348
0.0119634667218444,0.564301045001935,0.994420735557374,0.358277000471624,0.560289262694545,0.808764940239044
0.0120956033425712,0.56508753475092,0.994070998441837,0.42325998096198,0.561490938275753,0.805486284289277
0.0118202877047906,0.556362261297032,0.993631363940175,0.47338256572148,0.552943608245485,0.804291845493562
0.0122643989636695,0.551335559265442,0.993976670305789,0.532862164102952,0.549189311765373,0.807794508414526
0.0111538361827555,0.566639882975874,0.99455568309294,0.562064241755096,0.562330041505653,0.826291079812207
0.0109607224298963,0.561634691988028,0.994198859194482,0.627423554474834,0.561296292311334,0.826979472140763
0.0116523272980831,0.557732538522101,0.994411021223932,0.672790567097136,0.55685569904548,0.831437435367115
0.0108548162746857,0.56246099798923,0.993963665907994,0.713226804599825,0.561954463584723,0.845555555555556
0.0112407415866508,0.540580509324243,0.993488014201554,0.82534950142807,0.540336723956506,0.870049504950495
0.0119058878509049,0.541816343364998,0.993280132244867,0.875468986988106,0.541816343364998,0.87248322147651
0.0116220703440835,0.541339505449432,0.992629706948164,0.951485322552294,0.541307786957286,0.881818181818182
0.0115797130345857,0.530232706002035,0.992992648487994,0.552995519659158,0.530081042428095,0.926654740608229
0.013372274116936,0.516988984966453,0.992033066868693,0.587177724952632,0.516988984966453,0.950108459869848
0.0135206655303662,0.509329590488771,0.990739511730555,0.590826504815758,0.509329590488771,0.994505494505495
0.0141787031036462,0.489149768765564,0.990513607540463,0.583321620180629,0.489149768765564,0.996515679442509
0.0167437800407956,0.445236668663871,0.989187129171142,0.590497060849458,0.445236668663871,1
0.0123176973852875,0.587988598014482,0.992790574968012,0.250908854842898,0.582511036094521,0.850678733031674
0.0119632285936204,0.599790648988137,0.992997349362441,0.292913932461694,0.596687548554522,0.853146853146853
0.0123216155395254,0.582599173759395,0.993215521150985,0.353701624620262,0.579761590278695,0.84921875
0.0116211358707871,0.585158450704225,0.992629665702859,0.382169521299956,0.583873517786561,0.843471208434712
0.0111207221068658,0.595417902571288,0.993026532432326,0.412059480363854,0.594077382573488,0.846410684474123
0.0104830792833226,0.61473957042938,0.991864193922028,0.431662480018269,0.61383877597625,0.856763925729443
0.0102807142995923,0.616617962205338,0.991754385441035,0.474829376421863,0.61543098251959,0.85480943738657
0.0103821975316818,0.612788777195522,0.992810951416048,0.551754314555519,0.611628948225334,0.858778625954199
0.0105247220192246,0.60331223628692,0.992181740829262,0.607756349457266,0.602740014753926,0.877551020408163
0.00982070788072826,0.611317446769245,0.992340515509074,0.685381600184459,0.611021443394051,0.875135722041259
0.00927326355565059,0.630786510844276,0.991998152961497,0.76959867471811,0.630230321167103,0.890566037735849
0.0097958753639418,0.618254172750437,0.991810231647019,0.858724256292906,0.617705949656751,0.909596662030598
0.00899257883928966,0.647016675351746,0.992801211115053,0.909395754655554,0.646763901549681,0.93167701863354
0.00893774516704054,0.63969813969814,0.99189730534482,0.965242704826038,0.639204545454545,0.940663176265271
0.00895900586466292,0.653672431332655,0.991671597289262,0.650567856477495,0.652901967159811,0.960824742268041
0.0085478452853259,0.670097990695833,0.992208721470726,0.735210436012074,0.669435380203698,0.981333333333333
0.00889179894811447,0.666869918699187,0.99131008855768,0.714756888825396,0.666869918699187,0.992857142857143
0.00901802379386968,0.694172048154349,0.992923115942582,0.777330609498522,0.694172048154349,0.991596638655462
0.0131176127525036,0.562009144058751,0.995136434196458,0.155710328452711,0.558432924416304,0.723618090452261
0.0127189516771286,0.554792528438469,0.994839105393748,0.223984,0.54936,0.7265625
0.013207511311475,0.5344043548976,0.993830559976277,0.292923634566274,0.530521459757805,0.714381720430108
0.0121007902221191,0.56050330487469,0.993705930337464,0.337948481274465,0.556603934840948,0.694708276797829
0.0127400007690121,0.553916313886517,0.9929349505241,0.417120299938714,0.549533148274992,0.696085409252669
0.0117569306300147,0.557665313555142,0.992788558271783,0.458751719070854,0.553851660669543,0.691629955947137
0.0124370161940871,0.546830159144273,0.992736055219075,0.527203562813138,0.544516607904992,0.696536144578313
0.011486120225938,0.558577742065086,0.993691152690039,0.551507537688442,0.554478742920954,0.698899371069182
0.0110937015730331,0.562229645809242,0.993590833396907,0.619847622308779,0.561892736378034,0.712374581939799
0.011839350941906,0.55680844346218,0.992979910275551,0.669196126998424,0.555955865795992,0.704385964912281
0.0111708173646691,0.557194895644803,0.992996758578289,0.715318778891482,0.556570094741178,0.696997270245678
0.0102387207842942,0.57112364287973,0.992884864516403,0.791135573580533,0.570762667228484,0.737670514165792
0.011274461213296,0.55434870714112,0.991557017519549,0.889183055975794,0.554273827534039,0.781472684085511
0.0111160936465861,0.559394928073558,0.991761624750779,0.964122635355512,0.559212477020696,0.870967741935484
0.0107376168278625,0.551382747013399,0.991450776691425,0.535501967353856,0.551091760670229,0.935483870967742
0.0118115061897402,0.548083013525094,0.991110682971979,0.576465557797442,0.548083013525094,0.973913043478261
0.0131514874344498,0.523176369512744,0.990285345908294,0.596932687641373,0.523176369512744,0.981723237597911
0.0127905734341697,0.514755458741767,0.987931780528455,0.581321046708733,0.514755458741767,0.990033222591362
0.0153771237695105,0.468966385496664,0.987659961009225,0.578113765081699,0.468966385496664,1
0.0122711923583313,0.599437148217636,0.991683768957666,0.243733045723437,0.595205412295323,0.702061211742661
0.0116780038300004,0.606377452705307,0.992231685124725,0.27560744399541,0.601839378669195,0.692259282567653
0.012066390986217,0.592361574382922,0.992448545905034,0.328354489266963,0.590117631421546,0.669549104385423
0.0116929176316648,0.586676507283814,0.992289526364782,0.379654604687007,0.584754965495499,0.698529411764706
0.0113931824062702,0.595132944405067,0.992782213530411,0.41310102255421,0.593697875117848,0.668856767411301
0.0106576183346978,0.61396898725789,0.99289388489405,0.430947790253677,0.612982495935881,0.683251576734408
0.0103930141076991,0.619751334949065,0.992008566425676,0.467631558247463,0.618520412176512,0.674820143884892
0.0103183125322508,0.61497337115106,0.992637267525687,0.554724746342855,0.614033657960148,0.694744976816074
0.0106034742060346,0.602780515422844,0.992410764145956,0.616261286740829,0.602224875872038,0.708538587848933
0.00993802796903379,0.61113121353295,0.992597365487379,0.669650526696505,0.610854921108549,0.716783216783217
0.00928362107123698,0.622378677395021,0.992506580002761,0.703977287002839,0.62189392226326,0.730694980694981
0.00904709665939457,0.637053379250969,0.992699150586547,0.762830335779767,0.63655671156276,0.751585623678647
0.00922241566463147,0.636689741976086,0.992927378263178,0.917822436078875,0.636349341132811,0.853963838664812
0.00856090742861413,0.654955051753161,0.992692779124236,0.982893747986973,0.654439394481623,0.877813504823151
0.00878723355490968,0.658525843776274,0.993116791216416,0.642283016081653,0.658209612229381,0.959677419354839
0.00820834215736348,0.675784275755228,0.993283414575568,0.689661646979562,0.674934725848564,0.979591836734694
0.00851916658646462,0.717471645214732,0.990072605950662,0.772168798251669,0.717471645214732,0.992932862190813
0.00883282331746154,0.68852330591461,0.991080878827416,0.736637723170135,0.688361528822055,1
0.0135754937016482,0.556394856111132,0.994196414772724,0.40747379780871,0.552395236962924,0.807119205298013
0.0131978108484895,0.55181395697474,0.993383659981019,0.462828977959639,0.547698316748814,0.807062876830319
0.0131445708657271,0.562016334964231,0.994201222649049,0.545241234874341,0.559106422587651,0.805333333333333
0.0121199518795673,0.573533407176744,0.99475214446706,0.568602292951451,0.567919374198088,0.8
0.0122197339003341,0.556451439042794,0.994380772590515,0.63915170585573,0.556283540593547,0.807915057915058
0.0126882981315059,0.560999886890623,0.994479373877173,0.676612757499097,0.56015088543549,0.81010101010101
0.0120156839171971,0.560494227076055,0.994271864200249,0.719082170256031,0.559755984841483,0.811563169164882
0.0120429011117561,0.549447182289406,0.993470327632509,0.848566834273463,0.549222797927461,0.793416572077185
0.0126854950619791,0.551552287581699,0.993168968147474,0.899019607843137,0.551552287581699,0.817150063051702
0.0120139494486477,0.559603766062502,0.992582348056871,0.980411391434965,0.559363600134882,0.821022727272727
0.0120564669702873,0.544174516608825,0.992961120335887,0.551568079984002,0.544030664507815,0.861486486486487
0.013812765080754,0.532274590163934,0.991796033718426,0.597456372881047,0.532274590163934,0.934042553191489
0.0142579895537059,0.523200346921075,0.990626721709772,0.59955885699291,0.522362211542625,0.964673913043478
0.014292029774332,0.509239674941556,0.989685929067458,0.602658110224718,0.509097991208057,0.96797153024911
0.016496913368957,0.471325362828464,0.989832902662616,0.626492531494079,0.471325362828464,0.986666666666667
0.0192720018314337,0.463556851311953,0.983224355789825,0.661923299299947,0.462862846211428,1
0.017145661256695,0.498811123746511,0.990186178473236,0.683724529144875,0.498811123746511,0.992
0.0140290597182859,0.533625149224035,0.979074983069533,0.67296475478868,0.533625149224035,1
0.0123098204682111,0.591831543758289,0.994025082951331,0.42014033688104,0.590629702826682,0.810941271118262
0.0116526254405698,0.609666353653629,0.993812709353778,0.437844563552833,0.608977794793262,0.820119352088662
0.0113925594263293,0.616539603096083,0.993140383683,0.482691973173042,0.614275498173525,0.811744386873921
0.0118571775927823,0.607137057486197,0.994184472471386,0.560000810684826,0.606189578646562,0.804856115107914
0.0116270895994598,0.603633378241832,0.993299105153762,0.614612909331819,0.603087471344144,0.811909262759924
0.0110536272503221,0.605851466305918,0.993505007342075,0.69521474079846,0.605559884493743,0.812121212121212
0.0103919930683047,0.620811153358682,0.993584114462013,0.70680880155977,0.620135213835363,0.827242524916944
0.0103978748479231,0.625163616936022,0.993704962836251,0.788692541775666,0.624713042549784,0.81712962962963
0.0105938029477313,0.621338972739651,0.993267227311068,0.866786313900307,0.620853354947027,0.817380352644836
0.00973584636181466,0.646667995482028,0.993730452037441,0.913121450632659,0.646474710238783,0.830747531734838
0.00961855655714347,0.640697550774466,0.993588145774887,0.986612360545422,0.640198335399327,0.867862969004894
0.00909598736387156,0.679660841691655,0.994197654688031,0.734714585101036,0.679064001239733,0.910485933503836
0.00953535683946409,0.675538215007316,0.991216025162136,0.738028849505814,0.675538215007316,0.907284768211921
0.00936068660383921,0.715584651754865,0.992731185956639,0.838060932711939,0.715454545454545,0.991071428571429
0.00871429648030045,0.706211994753786,0.990812343700403,0.908769539808339,0.706211994753786,0.98876404494382
0.0105175700166651,0.675240248728095,0.989762084568591,0.911389834086856,0.675240248728095,1
